_id,LoopsGuide,Loop,TourNum,OrderNum,LoopTourName,LoopTourURL,TourLabel,SiteName,Neighbourhood,TourType,Duration,EntryType,Interests,DirectionsTransit,DirectionsCar,Description,Address,Latitude,Longitude,ExternalLink,ImageCredit,ImageCreditExternalLink,ImageAltText,ImageURL,ThumbURL,ImageOrientation,test1,test2,test3,ObjectId,geometry
3136,Scarborough,3,2,6,Past and Present,NA,NA,Pollination of Oakridge Mural,"Oakridge, Birchmount",NA,NA,Destination,Art,NA,NA,"Artist De Anne Lamirande's inspiration for the mural on the wall of Chopstick Foods lies in her appreciation of the environment. She believes sharing art with the community inspires others and creates involvement. Bees and a monarch butterfly were incorporated in the design to bring awareness to saving these species. Lilies are a tribute to the owner of Chopstick Foods, Lili. A community event was also a part of this mural as area residents and children added their own brush strokes to the mural. It was created with support from the Crossroads of the Danforth BIA and StreetARToronto, and was selected as best mural by the Toronto Association of Business Improvement Areas.",3300 Danforth Ave.,NA,NA,NA,Ann Brokelman,NA,A mural of purple flowers and pink lilies with two bees to the left and a monarch butterfly to the right.,https://contrib0.wp.intra.dev-toronto.ca/ext/edc/cultural_loops/Scarborough_Web_Photos/PollinationofOakridgeMural_AB.jpg,https://contrib0.wp.intra.dev-toronto.ca/ext/edc/cultural_loops/Scarborough_Web_Photos/Thumbs/PollinationofOakridgeMural_AB.jpg,Landscape,NA,NA,NA,451,"c(-79.279981, 43.693303)"
3137,Scarborough,3,2,7,Past and Present,NA,NA,Oakridge Park,"Oakridge, Birchmount",NA,NA,Destination,Nature,NA,NA,"Oakridge Park is a gathering spot in the community with a baseball diamond, a multipurpose sports field, splash pad and a children's playground. Annually, the local Crossroads of the Danforth BIA organizes Wheels on The Danforth and Festival in the Park, a summer festival featuring classic cars, hot rods and motorcycles, entertainment, a bicycle tour, children's area, marketplace and more.",3459 Danforth Ave.,NA,NA,https://www.toronto.ca/data/parks/prd/facilities/complex/1496/index.html,Illustration by LeeAndra Cianci,NA,Illustration of trees and a swing set,https://contrib0.wp.intra.dev-toronto.ca/ext/edc/cultural_loops/Scarborough_Web_Photos/OakridgePark.jpg,https://contrib0.wp.intra.dev-toronto.ca/ext/edc/cultural_loops/Scarborough_Web_Photos/Thumbs/OakridgePark.jpg,Landscape,NA,NA,NA,452,"c(-79.278485, 43.693412)"
3138,Scarborough,3,2,8,Past and Present,NA,NA,Mann Coach House,"Oakridge, Birchmount",NA,NA,Explore More,History,NA,NA,"Mann Coach House was a gatehouse to the north of Donald Mann's mansion. While Mann's house burned down in the 1930s, the gatehouse remains and is in use to this day. Donald Mann was a Canadian railway contractor and entrepreneur. Partnering with William Mackenzie, he built railway lines in western Canada, the United States, Brazil and China. In 1895, Mann and Mackenzie began purchasing and building the lines in western Canada which would later become the Canadian Northern Railway (CNoR), a system that would stretch from Vancouver Island to Cape Breton Island and form Canada's second transcontinental railway system.",1253 Kingston Rd.,NA,NA,NA,Toronto Public Library,NA,A historic home with bell-shaped roof.,https://contrib0.wp.intra.dev-toronto.ca/ext/edc/cultural_loops/Scarborough_Web_Photos/MannCoachHouse_TPL.jpg,https://contrib0.wp.intra.dev-toronto.ca/ext/edc/cultural_loops/Scarborough_Web_Photos/Thumbs/MannCoachHouse_TPL.jpg,Landscape,NA,NA,NA,453,"c(-79.277412, 43.683061)"
3139,Scarborough,3,2,11,Past and Present,NA,NA,Variety Village,"Oakridge, Birchmount",NA,NA,Destination,Community,NA,NA,"This sports, health and fitness centre is open to all members of the community. A central focus of Variety Village is to help young people with disabilities and those who face developmental barriers through integrated sports, life skills programs and other activities. A Toronto-based Variety Club opened Variety Village over 65 years ago as a vocational and training school and residence for youth. Then in 1981, Variety Village reopened its doors as a world class indoor sports facility with adapted physical education, swim classes, track and field, basketball court, three-tiered Children in Motion activity program and more.",3701 Danforth Ave.,NA,NA,http://www.varietyvillage.ca/,Ann Brokelman,NA,A concrete building with rounded entranceway with two towers.,https://contrib0.wp.intra.dev-toronto.ca/ext/edc/cultural_loops/Scarborough_Web_Photos/VarietyVillage_AB.jpg,https://contrib0.wp.intra.dev-toronto.ca/ext/edc/cultural_loops/Scarborough_Web_Photos/Thumbs/VarietyVillage_AB.jpg,Landscape,NA,NA,NA,454,"c(-79.257758, 43.699082)"
3140,Etobicoke,2,4,25,Down the Humber River,NA,NA,Humber River Pedestrian Bridge,Humber River,NA,NA,Destination,Architecture,NA,NA,"Located at the mouth of the Humber River, a 200-tonne steel arch pedestrian bridge has become a landmark. Completed in 1996, the double-tubular arches with steel cross-bracing structure connects to the river's cultural history, specifically the Indigenous history of the river. The design includes a cross-bracing pattern that is based on an abstract thunderbird, a symbol important to Anishinaabe and many First Nations cultures throughout North America. The Thunderbird is a powerful symbol that carries many significant traditional teachings and is a protector of the Anishinaabe. The bridge's concrete walls are embedded with natural imagery including turtles, snakes and fish.",Humber Recreational Trail,NA,NA,NA,City of Toronto,NA,The arched bridge over the Humber River in profile on a sunny day with many pedestrians and cycists crossing.,https://contrib0.wp.intra.dev-toronto.ca/ext/edc/cultural_loops/Etobicoke_Web_Photos/HumberRiverBicyclePedestrianBridge.jpg,https://contrib0.wp.intra.dev-toronto.ca/ext/edc/cultural_loops/Etobicoke_Web_Photos/Thumbs/HumberRiverBicyclePedestrianBridge.jpg,Landscape,NA,NA,NA,455,"c(-79.471745, 43.631521)"
3141,East York/East End,2,3,8,Mural Art in the East End,NA,NA,"Machu Picchu, Peru (2016)",Gerrard Street East,NA,NA,Destination,"Art, Mural",NA,NA,Part of StreetARToronto's New7Wonders of the World mural project.,665 Gerrard St. E.,NA,NA,NA,StreetARToronto,NA,"A mural of the Machu Picchu citadel in Peru, depicting the city's ruins in pale green with mountains in the background and a large orange flower and hummingbird to the side. Elaborate purple graffiti is written across the bottom.",https://contrib0.wp.intra.dev-toronto.ca/ext/edc/cultural_loops/East_End_East_York_Web_Photos/Machu_Picchu_StART.jpg,https://contrib0.wp.intra.dev-toronto.ca/ext/edc/cultural_loops/East_End_East_York_Web_Photos/Thumbs/Machu_Picchu_StART.jpg,Landscape,NA,NA,NA,456,"c(-79.34981, 43.666)"
3142,Scarborough,3,2,12,Past and Present,NA,NA,The Variety Club,"Oakridge, Birchmount",NA,NA,Did you know,History,NA,NA,"In 1927, a group of entertainers began the Variety Club in Pittsburgh, which helped other entertainers and supported civic initiatives. In 1928, the theatre manager of the Sheridan Square Theatre found an infant named Catherine abandoned in the theatre, and the Variety Club members acted as guardians to support her until she was adopted at the age of five. The group continued to help children in need, and now it is a multinational children's charity with 14,000 members in 14 countries.",3701 Danforth Ave.,NA,NA,NA,NA,NA,NA,https://contrib0.wp.intra.dev-toronto.ca/ext/edc/cultural_loops/Scarborough_Web_Photos/ScarboroughPlaceholder.png,https://contrib0.wp.intra.dev-toronto.ca/ext/edc/cultural_loops/Scarborough_Web_Photos/Thumbs/ScarboroughPlaceholder.png,Portrait,NA,NA,NA,457,"c(-79.25739, 43.69915)"
3143,Scarborough,3,2,13,Past and Present,NA,NA,Scarborough Bluffs Refreshment Room,"Oakridge, Birchmount",NA,NA,Destination,History,NA,NA,"Scarborough Bluffs Refreshment Room, once commonly known as Stinsons Shop, was a Scarborough landmark. In the late 19th century, Cliffside, the area between Kingston Road and Lake Ontario, became a popular recreational destination. In response, commercial buildings were developed and transit lines were improved in the area. Scarborough Bluffs Refreshment Room was opened by Albert Stinson in 1903 to attract disembarking passengers from the nearby radial car stop. The building received a heritage designation in 2008, as it is a rare surviving example of the recreational and transportation history of Scarborough and has a wood-frame structure, dormers and windows typical of the time. It now houses Stop 14, a home decor shop named after the building's former radial car stop number.",171 Midland Ave.,NA,NA,NA,Scarborough Archives,NA,Historic black and white photo of a two-storey wood frame house with four people posing at the corner door under a sign reading the Scarboro Bluffs Refreshment Room.; Black and white photo of a shop interior with a counter to the left and shelves and a wo,https://contrib0.wp.intra.dev-toronto.ca/ext/edc/cultural_loops/Scarborough_Web_Photos/RefreshmentRoom.jpg,https://contrib0.wp.intra.dev-toronto.ca/ext/edc/cultural_loops/Scarborough_Web_Photos/Thumbs/RefreshmentRoom.jpg,Landscape,"RefreshmentRoom.jpg, RefreshmentRoom_Historical.jpg",NA,NA,458,"c(-79.248002, 43.710672)"
3144,Scarborough,3,2,16,Past and Present,NA,NA,Toronto and Scarboro' Electric Railway,"Oakridge, Birchmount",NA,NA,Did you Know,History,NA,NA,"On July 1, 1893 the Toronto and Scarboro' Electric Railway, Light and Power commenced operating an electric street railway or Radial Car line from Queen Street East to Blantyre Avenue, east of Victoria Park. The line opened as part of Canada Day (then called Dominion Day) celebrations, and 12,000 tickets were sold for the first day. Although it is doubtful that all of the ticket holders rode the radial that day, Toronto's Archbishop did get a turn. In 1898, the route was relaid, and over the next decade continued to stretch eastward to West Hill, becoming the Scarboro Division of the Toronto & York Radial Railways in 1904. In 1921, the Toronto Transit Commission (TTC) replaced the line with its streetcar service to Birchmount Road. While the radial extended to West Hill, this section between Birchmount and Eglinton closed in 1936 and was never reestablished by the TTC.",Kingston Rd. and Blantyre Ave.,NA,NA,NA,NA,NA,Black and white phtogtaph os historic street car filled with passengers on a rail.,https://contrib0.wp.intra.dev-toronto.ca/ext/edc/cultural_loops/Scarborough_Web_Photos/HistoricRadialTPL.jpg,https://contrib0.wp.intra.dev-toronto.ca/ext/edc/cultural_loops/Scarborough_Web_Photos/Thumbs/HistoricRadialTPL.jpg,Landscape,NA,NA,NA,459,"c(-79.248578, 43.710984)"
3145,Scarborough,3,2,14,Past and Present,NA,NA,Coates House,"Oakridge, Birchmount",NA,NA,Destination,History,NA,NA,"Note: This house is private property; please observe from the street only. This was the home of two Canadian artists, Frederick and Louise Coates. Frederick Coates was born in 1890 and moved to Canada in 1913. He worked as a model-maker, sculptor and an art director at Hart House Theatre. His large linocut mural can still be seen in the theatre lobby. Louise Coates was born in 1889 and she was Fredericks lifelong collaborator. The couple built and lived in this medieval cottage-style house overlooking the Scarborough Bluffs. They were known to host masquerades and theatrical and musical performances in their house. When Frederick Coates first purchased the lot, Chine Drive was largely undeveloped. There is a wooded ravine running to the west, which the southern portion of the street follows to its end.",68 Chine Dr.,NA,NA,NA,Illustration by LeeAndra Cianci,NA,An illustration of a historic house,https://contrib0.wp.intra.dev-toronto.ca/ext/edc/cultural_loops/Scarborough_Web_Photos/CoatesHouse.jpg,https://contrib0.wp.intra.dev-toronto.ca/ext/edc/cultural_loops/Scarborough_Web_Photos/Thumbs/CoatesHouse.jpg,Landscape,NA,NA,NA,460,"c(-79.243433, 43.709942)"
3146,Scarborough,3,2,15,Past and Present,NA,NA,St. Augustine's Seminary,"Oakridge, Birchmount",NA,NA,Destination,History,NA,NA,"In 1890, the idea was conceived to build a seminary, which would provide English-speaking priests to parishes throughout Canada. After various fundraising campaigns, construction of St. Augustines Seminary began in 1910. Completed three years later and able to accommodate 100 students, the seminary was dedicated on August 28, 1913. St. Augustines became not only the first seminary in English-speaking Canada but also the first institution of higher education in Scarborough. The building is in the Beaux Arts style with influences from the Renaissance Classical tradition.",2661 Kingston Rd.,NA,NA,NA,NA,NA,A large building with a central octagonal tower and a cross on top.; A black and white photo of a large building with a tower and large entrance with pillars and people walkng toward it across a field.,https://contrib0.wp.intra.dev-toronto.ca/ext/edc/cultural_loops/Scarborough_Web_Photos/St.Augustines.jpg,https://contrib0.wp.intra.dev-toronto.ca/ext/edc/cultural_loops/Scarborough_Web_Photos/Thumbs/St.Augustines.jpg,Landscape,"St.Augustines.jpg, StAugustinesSeminary.jpg",NA,NA,461,"c(-79.241583, 43.713493)"
3147,Scarborough,3,2,17,Past and Present,NA,NA,Heritage Minute: Motels of Kingston Road,"Oakridge, Birchmount",NA,NA,Destination,Art,NA,NA,"This utility box mural, painted by artist Kyla Ross as part of StreetARTorontos Outside the Box Program, depicts the signs of the area's many well-known motels, some of which still remain today. Kingston Roads centuries-old history as a travel route resulted in many inns and taverns being built along the road. By the 1950s, motels replaced many of the old inns because of the prevalence of the car and the trend in road-tripping. Also due to its proximity to the Scarborough Bluffs, the motel business on Kingston Road was booming. But by the 1980s, with new major highways established nearby, the motels lost business. Many of the motel buildings were then co-opted by the City for use as overflow housing from the Citys shelter system and as transitional housing for newcomers to Canada.",Kingston Rd. and Brimley Rd. S.,NA,NA,NA,NA,NA,Utility box with black background and a variety of colourful historic signs for motels that used to be on Kingston Rd.,https://contrib0.wp.intra.dev-toronto.ca/ext/edc/cultural_loops/Scarborough_Web_Photos/KingstonRdMotels_KylaRoss.jpg,https://contrib0.wp.intra.dev-toronto.ca/ext/edc/cultural_loops/Scarborough_Web_Photos/Thumbs/KingstonRdMotels_KylaRoss.jpg,Portrait,NA,NA,NA,462,"c(-79.24033, 43.71816)"
3148,Scarborough,3,2,18,Past and Present,NA,NA,Scarborough Village Theatre,"Oakridge, Birchmount",NA,NA,Destination,History,NA,NA,"Scarborough Village Theatre is home to Theatre Scarborough, which consists of three theatre companies: Scarborough Players, Scarborough Music Theatre and Scarborough Theatre Guild. Theatre Scarborough has managed the shared theatre space for over 35 years. However, the history of the companies dates back even further. Scarborough Theatre Guild was formed in 1959 and ten years later moved into an old church on Denton Avenue. They were soon joined by Scarborough Players, who also formed in 1959. Scarborough Music Theatre evolved out of the Church of the Master Senior Choir's concerts in the early 1960s.",3600 Kingston Rd.,NA,NA,https://theatrescarborough.com/,Illustration by LeeAndra Cianci,NA,Illustration of a plain one-storey building,https://contrib0.wp.intra.dev-toronto.ca/ext/edc/cultural_loops/Scarborough_Web_Photos/ScarboroughVillageTheatre.jpg,https://contrib0.wp.intra.dev-toronto.ca/ext/edc/cultural_loops/Scarborough_Web_Photos/Thumbs/ScarboroughVillageTheatre.jpg,Landscape,NA,NA,NA,463,"c(-79.216744, 43.740074)"
